Directory,FileName,EmoClass,EmoInt,Statement,SpkrID,Gender
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-05-01-02-01-09.wav,A,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-03-02-02-02-09.wav,H,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-02-01-01-02-09.wav,N,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-02-02-01-01-09.wav,N,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-06-02-02-02-09.wav,F,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-06-01-01-02-09.wav,F,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-04-01-01-01-09.wav,S,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-04-02-01-01-09.wav,S,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-02-01-02-01-09.wav,N,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-04-02-02-01-09.wav,S,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-04-02-01-02-09.wav,S,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-03-02-01-02-09.wav,H,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-07-01-02-01-09.wav,D,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-07-01-02-02-09.wav,D,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-06-01-02-02-09.wav,F,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-03-01-02-01-09.wav,H,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-01-01-02-02-09.wav,N,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-05-01-02-02-09.wav,A,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-02-01-02-02-09.wav,N,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-07-01-01-02-09.wav,D,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-05-01-01-01-09.wav,A,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-02-02-01-02-09.wav,N,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-03-01-01-02-09.wav,H,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-05-02-02-02-09.wav,A,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-05-02-01-01-09.wav,A,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-06-01-02-01-09.wav,F,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-06-02-02-01-09.wav,F,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-08-01-01-01-09.wav,U,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-03-02-02-01-09.wav,H,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-01-01-01-01-09.wav,N,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-05-01-01-02-09.wav,A,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-04-01-02-02-09.wav,S,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-05-02-02-01-09.wav,A,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-06-02-01-01-09.wav,F,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-07-02-02-01-09.wav,D,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-07-02-01-02-09.wav,D,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-08-02-02-02-09.wav,U,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-07-01-01-01-09.wav,D,normal,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-04-01-02-01-09.wav,S,normal,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-08-02-01-01-09.wav,U,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-04-02-02-02-09.wav,S,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-07-02-01-01-09.wav,D,strong,1,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_09,03-01-08-02-02-01-09.wav,U,strong,2,9,Male
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-08-02-02-02-10.wav,U,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-06-01-02-01-10.wav,F,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-02-02-01-01-10.wav,N,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-06-02-01-02-10.wav,F,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-07-01-02-01-10.wav,D,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-03-01-01-02-10.wav,H,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-06-02-02-02-10.wav,F,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-07-01-02-02-10.wav,D,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-04-02-01-01-10.wav,S,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-08-02-01-01-10.wav,U,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-05-01-01-02-10.wav,A,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-01-01-01-02-10.wav,N,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-06-02-01-01-10.wav,F,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-04-02-02-01-10.wav,S,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-05-02-02-01-10.wav,A,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-07-01-01-02-10.wav,D,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-02-02-01-02-10.wav,N,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-03-01-02-01-10.wav,H,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-02-01-01-02-10.wav,N,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-06-02-02-01-10.wav,F,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-04-01-02-01-10.wav,S,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-03-02-02-02-10.wav,H,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-01-01-02-02-10.wav,N,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-01-01-02-01-10.wav,N,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-05-02-01-01-10.wav,A,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-08-01-01-02-10.wav,U,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-07-01-01-01-10.wav,D,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-05-01-02-01-10.wav,A,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-05-02-02-02-10.wav,A,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-08-02-01-02-10.wav,U,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-06-01-01-02-10.wav,F,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-03-01-01-01-10.wav,H,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-02-02-02-01-10.wav,N,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-02-02-02-02-10.wav,N,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-02-01-02-02-10.wav,N,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-08-01-02-01-10.wav,U,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-08-01-01-01-10.wav,U,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-08-01-02-02-10.wav,U,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-04-02-02-02-10.wav,S,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-05-01-01-01-10.wav,A,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-04-01-02-02-10.wav,S,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-07-02-01-02-10.wav,D,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-03-01-02-02-10.wav,H,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-05-02-01-02-10.wav,A,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-06-01-02-02-10.wav,F,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-03-02-01-02-10.wav,H,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-07-02-02-01-10.wav,D,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-07-02-02-02-10.wav,D,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-02-01-02-01-10.wav,N,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-05-01-02-02-10.wav,A,normal,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-08-02-02-01-10.wav,U,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-03-02-02-01-10.wav,H,strong,2,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-02-01-01-01-10.wav,N,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-07-02-01-01-10.wav,D,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-03-02-01-01-10.wav,H,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-06-01-01-01-10.wav,F,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-04-02-01-02-10.wav,S,strong,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-01-01-01-01-10.wav,N,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-04-01-01-01-10.wav,S,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_10,03-01-04-01-01-02-10.wav,S,normal,1,10,Female
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-08-01-02-02-11.wav,U,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-01-01-01-02-11.wav,N,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-02-02-02-02-11.wav,N,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-08-02-02-02-11.wav,U,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-06-01-02-01-11.wav,F,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-01-01-02-02-11.wav,N,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-07-01-02-01-11.wav,D,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-02-01-02-01-11.wav,N,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-06-02-02-01-11.wav,F,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-08-02-01-01-11.wav,U,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-07-01-01-01-11.wav,D,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-04-01-01-02-11.wav,S,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-03-02-01-01-11.wav,H,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-02-01-01-01-11.wav,N,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-07-02-01-02-11.wav,D,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-07-01-01-02-11.wav,D,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-03-02-02-02-11.wav,H,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-02-02-02-01-11.wav,N,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-08-01-01-02-11.wav,U,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-03-01-01-02-11.wav,H,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-07-02-02-02-11.wav,D,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-01-01-02-01-11.wav,N,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-05-02-01-01-11.wav,A,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-04-01-02-01-11.wav,S,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-06-02-02-02-11.wav,F,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-07-02-01-01-11.wav,D,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-01-01-01-01-11.wav,N,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-05-02-01-02-11.wav,A,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-04-01-02-02-11.wav,S,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-05-01-01-01-11.wav,A,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-06-01-01-01-11.wav,F,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-04-02-02-02-11.wav,S,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-03-02-01-02-11.wav,H,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-08-01-01-01-11.wav,U,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-02-01-02-02-11.wav,N,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-04-02-01-01-11.wav,S,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-05-01-02-01-11.wav,A,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-08-02-02-01-11.wav,U,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-08-01-02-01-11.wav,U,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-02-01-01-02-11.wav,N,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-03-01-02-01-11.wav,H,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-05-01-02-02-11.wav,A,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-02-02-01-01-11.wav,N,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-05-01-01-02-11.wav,A,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-03-01-01-01-11.wav,H,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-06-02-01-01-11.wav,F,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-07-02-02-01-11.wav,D,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-03-02-02-01-11.wav,H,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-08-02-01-02-11.wav,U,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-04-01-01-01-11.wav,S,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-04-02-02-01-11.wav,S,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-04-02-01-02-11.wav,S,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-06-01-02-02-11.wav,F,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-07-01-02-02-11.wav,D,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-02-02-01-02-11.wav,N,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-05-02-02-01-11.wav,A,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-06-01-01-02-11.wav,F,normal,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-05-02-02-02-11.wav,A,strong,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-06-02-01-02-11.wav,F,strong,1,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_11,03-01-03-01-02-02-11.wav,H,normal,2,11,Male
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-02-02-02-01-12.wav,N,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-01-01-01-02-12.wav,N,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-02-02-02-02-12.wav,N,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-07-01-01-01-12.wav,D,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-06-02-02-01-12.wav,F,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-07-01-02-01-12.wav,D,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-07-02-01-01-12.wav,D,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-08-02-02-02-12.wav,U,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-02-01-01-02-12.wav,N,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-04-01-02-02-12.wav,S,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-07-01-01-02-12.wav,D,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-02-02-01-01-12.wav,N,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-05-02-02-02-12.wav,A,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-03-02-01-01-12.wav,H,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-06-01-02-01-12.wav,F,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-03-02-02-02-12.wav,H,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-03-02-01-02-12.wav,H,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-01-01-01-01-12.wav,N,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-05-01-02-02-12.wav,A,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-07-01-02-02-12.wav,D,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-04-02-01-02-12.wav,S,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-08-02-01-01-12.wav,U,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-02-02-01-02-12.wav,N,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-04-01-01-02-12.wav,S,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-04-01-02-01-12.wav,S,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-03-02-02-01-12.wav,H,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-08-01-02-01-12.wav,U,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-04-02-01-01-12.wav,S,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-07-02-01-02-12.wav,D,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-01-01-02-01-12.wav,N,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-08-02-02-01-12.wav,U,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-02-01-02-02-12.wav,N,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-06-02-01-02-12.wav,F,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-01-01-02-02-12.wav,N,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-08-02-01-02-12.wav,U,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-04-01-01-01-12.wav,S,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-06-01-01-02-12.wav,F,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-07-02-02-01-12.wav,D,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-06-01-01-01-12.wav,F,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-02-01-01-01-12.wav,N,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-05-02-01-01-12.wav,A,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-03-01-01-02-12.wav,H,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-04-02-02-02-12.wav,S,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-08-01-01-01-12.wav,U,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-05-02-01-02-12.wav,A,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-05-01-01-02-12.wav,A,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-08-01-01-02-12.wav,U,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-03-01-01-01-12.wav,H,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-03-01-02-02-12.wav,H,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-02-01-02-01-12.wav,N,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-05-02-02-01-12.wav,A,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-05-01-02-01-12.wav,A,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-06-02-02-02-12.wav,F,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-05-01-01-01-12.wav,A,normal,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-06-02-01-01-12.wav,F,strong,1,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-06-01-02-02-12.wav,F,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-08-01-02-02-12.wav,U,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-03-01-02-01-12.wav,H,normal,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-04-02-02-01-12.wav,S,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_12,03-01-07-02-02-02-12.wav,D,strong,2,12,Female
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-03-01-02-02-13.wav,H,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-02-02-02-01-13.wav,N,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-01-01-02-02-13.wav,N,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-05-01-01-01-13.wav,A,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-01-01-02-01-13.wav,N,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-06-01-01-02-13.wav,F,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-06-02-01-02-13.wav,F,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-03-02-01-02-13.wav,H,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-04-02-02-02-13.wav,S,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-05-01-01-02-13.wav,A,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-04-02-02-01-13.wav,S,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-08-02-02-01-13.wav,U,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-03-02-01-01-13.wav,H,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-05-02-02-01-13.wav,A,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-08-01-02-02-13.wav,U,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-03-01-02-01-13.wav,H,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-02-01-01-02-13.wav,N,normal,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-05-01-02-01-13.wav,A,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-07-01-02-02-13.wav,D,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-08-02-01-02-13.wav,U,strong,1,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-05-02-02-02-13.wav,A,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-07-02-02-01-13.wav,D,strong,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-07-01-02-01-13.wav,D,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-06-01-02-02-13.wav,F,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-06-01-02-01-13.wav,F,normal,2,13,Male
ravdess/Audio_Speech_Actors_01-24/Actor_13,03-01-07-02-01-01-13.wav,D,strong,1,13,Male
