FileName,EmoAct,EmoVal,EmoDom
MSP-PODCAST_3051_0451.wav,3.4,3.8,3.8
MSP-PODCAST_1664_0017_0006.wav,5.777778,3.888889,6.0
MSP-PODCAST_0646_0227.wav,4.6,2.4,4.2
MSP-PODCAST_1662_0067_0002.wav,4.2,1.8,4.8
MSP-PODCAST_0251_0207.wav,4.714286,4.285714,5.0
MSP-PODCAST_4582_0031_0008.wav,4.6,2.8,5.0
MSP-PODCAST_0658_0104.wav,4.2,3.0,4.2
MSP-PODCAST_0363_0130.wav,5.75,2.0,5.625
MSP-PODCAST_6025_0820.wav,4.0,2.4,5.2
MSP-PODCAST_0547_0033.wav,4.2,2.8,5.2
MSP-PODCAST_0378_0214.wav,6.181818,2.272727,5.909091
MSP-PODCAST_2277_0536.wav,4.8,4.4,5.4
MSP-PODCAST_0081_0007.wav,5.2,4.4,4.8
MSP-PODCAST_0504_0098_0001.wav,4.538462,3.0,4.461538
MSP-PODCAST_0251_0929.wav,5.0,1.769231,5.461538
MSP-PODCAST_0153_0153.wav,4.8,2.4,4.8
MSP-PODCAST_0468_0305.wav,5.764706,2.058824,5.941176
MSP-PODCAST_3019_0339.wav,4.2,2.8,4.2
MSP-PODCAST_0605_0162.wav,5.272727,2.272727,4.727273
MSP-PODCAST_1414_0009.wav,4.2,3.6,3.8
MSP-PODCAST_0663_0281.wav,3.6,3.4,5.0
MSP-PODCAST_0479_0185.wav,4.444444,3.166667,4.277778
MSP-PODCAST_0061_0035.wav,3.9,2.4,4.0
MSP-PODCAST_1624_0060.wav,2.5,3.333333,3.0
MSP-PODCAST_0828_0062_0008.wav,3.2,3.2,4.0
MSP-PODCAST_0739_0123_0004.wav,4.909091,3.636364,5.181818
MSP-PODCAST_1124_0405.wav,4.2,3.6,5.0
MSP-PODCAST_6640_0050.wav,4.4,2.6,4.6
MSP-PODCAST_0380_0227_0004.wav,4.2,2.6,4.4
MSP-PODCAST_0777_0008.wav,3.8,3.2,3.8
MSP-PODCAST_0777_0165.wav,4.8,3.2,4.8
MSP-PODCAST_0756_0130.wav,5.090909,2.363636,4.636364
MSP-PODCAST_5568_0811.wav,4.4,2.6,4.6
MSP-PODCAST_0261_0099.wav,4.25,2.25,5.166667
MSP-PODCAST_0554_0136.wav,5.0,2.6,5.0
MSP-PODCAST_0290_0376.wav,4.25,2.833333,4.083333
MSP-PODCAST_1640_0028.wav,3.8,4.0,4.0
MSP-PODCAST_0479_0342.wav,4.25,3.125,4.625
MSP-PODCAST_1668_0110_0014.wav,3.6,2.4,3.2
MSP-PODCAST_0807_2049.wav,5.363636,2.636364,5.181818
MSP-PODCAST_1646_0003.wav,5.6,3.4,5.6
MSP-PODCAST_0057_0198.wav,4.8,3.0,4.4
MSP-PODCAST_2101_0250.wav,2.8,4.2,4.2
MSP-PODCAST_1523_0231.wav,5.4,3.4,4.6
MSP-PODCAST_0790_0433.wav,5.083333,1.583333,5.833333
MSP-PODCAST_0166_0046.wav,4.8,2.6,4.6
MSP-PODCAST_5655_0298.wav,5.4,2.6,5.8
MSP-PODCAST_0551_0351.wav,4.2,2.6,3.4
MSP-PODCAST_0830_0683_0003.wav,5.9,2.8,4.8
MSP-PODCAST_1648_0031_0008.wav,4.2,4.4,4.0
MSP-PODCAST_6535_0230.wav,2.8,3.0,3.8
MSP-PODCAST_1695_0161_0007.wav,5.4,3.4,4.0
MSP-PODCAST_0290_1062.wav,4.181818,2.454545,4.181818
MSP-PODCAST_0109_0673.wav,4.4,2.2,5.0
MSP-PODCAST_1753_0107.wav,4.0,3.4,4.2
MSP-PODCAST_0269_0199.wav,3.4,3.6,5.0
MSP-PODCAST_0888_0198.wav,5.2,2.6,5.6
MSP-PODCAST_0823_0025_0004.wav,4.0,3.4,5.0
MSP-PODCAST_0052_0216.wav,3.4,3.0,4.6
MSP-PODCAST_1645_0214_0002.wav,6.0,3.2,4.8
MSP-PODCAST_0437_0379.wav,3.6,3.0,4.2
MSP-PODCAST_1645_0041_0003.wav,6.6,3.8,5.8
MSP-PODCAST_0828_0047_0005.wav,5.5,3.083333,5.666667
MSP-PODCAST_1656_0058_0024.wav,5.2,3.6,4.4
MSP-PODCAST_0618_0138.wav,5.4,2.6,5.8
MSP-PODCAST_3114_0825.wav,3.4,2.6,4.8
MSP-PODCAST_2427_0267.wav,3.4,4.8,4.0
MSP-PODCAST_0261_0298.wav,3.8,3.0,4.8
MSP-PODCAST_0109_0075.wav,5.0,3.0,4.777778
MSP-PODCAST_0269_0421.wav,3.0,3.8,3.0
MSP-PODCAST_1706_0089_0416.wav,4.4,3.2,4.2
MSP-PODCAST_1770_0257.wav,4.6,2.8,4.8
MSP-PODCAST_0968_0003.wav,3.4,2.8,4.6
MSP-PODCAST_2212_0203.wav,4.2,3.6,5.0
MSP-PODCAST_5102_0250.wav,4.8,2.6,5.0
MSP-PODCAST_0835_0374_0006.wav,4.636364,3.272727,4.727273
MSP-PODCAST_1421_0199_0012.wav,4.4,3.0,5.0
MSP-PODCAST_1341_0208_0002.wav,4.4,3.8,5.2
MSP-PODCAST_0335_0387.wav,5.083333,3.166667,5.166667
MSP-PODCAST_6219_0208.wav,3.8,3.2,4.4
MSP-PODCAST_0551_0188.wav,3.2,3.4,3.8
MSP-PODCAST_0567_0108.wav,5.2,2.6,5.6
MSP-PODCAST_6717_0482.wav,4.4,3.6,4.2
MSP-PODCAST_0791_0314.wav,4.2,2.4,4.9
MSP-PODCAST_0327_0428.wav,4.4,3.0,4.4
MSP-PODCAST_0082_0255.wav,3.272727,3.181818,3.727273
MSP-PODCAST_2451_0175.wav,4.0,3.0,4.2
MSP-PODCAST_1660_0055_0011.wav,5.2,4.4,4.8
MSP-PODCAST_0418_0307_0002.wav,5.8,4.6,5.4
MSP-PODCAST_0567_0142.wav,5.6,3.0,5.5
MSP-PODCAST_2421_0721_0000.wav,4.6,3.4,4.6
MSP-PODCAST_2277_0356.wav,5.4,3.4,4.6
MSP-PODCAST_0077_0003.wav,3.4,2.2,4.0
MSP-PODCAST_0793_0244.wav,4.8,2.4,4.0
MSP-PODCAST_0938_0304.wav,5.2,3.6,4.8
MSP-PODCAST_0830_0307_0001.wav,5.6,1.6,5.4
MSP-PODCAST_0035_0023.wav,3.0,1.6,4.4
MSP-PODCAST_0261_0040.wav,5.882353,1.176471,5.647059
MSP-PODCAST_0043_0864.wav,4.857143,3.0,4.428571
MSP-PODCAST_2215_0276.wav,5.2,3.8,5.2
MSP-PODCAST_1429_0170_0003.wav,4.6,3.8,5.2
MSP-PODCAST_3117_0268.wav,3.0,3.2,3.6
MSP-PODCAST_1763_0276.wav,4.6,4.8,4.8
MSP-PODCAST_0422_0831.wav,5.058824,2.235294,5.352941
MSP-PODCAST_2450_0168.wav,3.6,4.0,4.0
MSP-PODCAST_0549_0235.wav,4.2,3.2,4.2
MSP-PODCAST_1438_0001_0002.wav,5.0,3.0,5.0
MSP-PODCAST_5921_0395.wav,4.6,2.4,5.0
MSP-PODCAST_1683_0063.wav,4.0,4.0,5.0
MSP-PODCAST_2336_0605.wav,4.4,2.6,4.6
MSP-PODCAST_6750_1407.wav,4.0,2.6,4.6
MSP-PODCAST_0649_0371.wav,5.0,2.916667,4.833333
MSP-PODCAST_1545_0014_0017.wav,3.0,2.6,4.2
MSP-PODCAST_2443_0262.wav,3.8,3.8,4.4
MSP-PODCAST_1339_0126.wav,4.714286,3.0,4.428571
MSP-PODCAST_0373_0098.wav,4.769231,3.307692,4.153846
MSP-PODCAST_6535_0201.wav,3.0,2.6,4.0
MSP-PODCAST_2922_0061.wav,4.6,4.2,4.8
MSP-PODCAST_0110_0673.wav,6.090909,2.090909,5.636364
MSP-PODCAST_1670_0015_0017.wav,5.4,3.0,5.2
MSP-PODCAST_2493_0103.wav,4.8,2.8,5.0
MSP-PODCAST_0606_0288.wav,4.2,3.0,4.8
MSP-PODCAST_2343_0150.wav,4.166667,2.833333,4.0
MSP-PODCAST_0869_0047_0003.wav,2.6,3.2,3.2
MSP-PODCAST_2281_1025.wav,6.125,3.625,5.625
MSP-PODCAST_1908_1394.wav,4.0,4.6,5.0
MSP-PODCAST_6421_0250.wav,3.8,2.8,5.2
MSP-PODCAST_0041_0218.wav,5.235294,2.647059,5.176471
MSP-PODCAST_0445_0143.wav,4.285714,2.785714,4.357143
MSP-PODCAST_1425_0003.wav,5.0,4.6,5.0
MSP-PODCAST_0739_0124.wav,4.166667,2.583333,4.833333
MSP-PODCAST_5568_0199.wav,3.0,2.0,4.8
MSP-PODCAST_5401_0139.wav,3.4,2.8,5.2
MSP-PODCAST_1754_0476.wav,4.2,2.6,4.8
MSP-PODCAST_0367_0433.wav,4.8,3.0,4.8
MSP-PODCAST_2283_0493.wav,4.0,3.6,4.0
MSP-PODCAST_2442_0266.wav,3.4,3.8,4.6
MSP-PODCAST_1608_0016_0004.wav,3.777778,3.111111,4.444444
MSP-PODCAST_0286_0079.wav,4.4,3.2,3.8
MSP-PODCAST_0290_1178.wav,4.833333,3.333333,4.666667
MSP-PODCAST_3027_0400.wav,3.2,2.8,4.4
MSP-PODCAST_0847_0061_0002.wav,4.0,3.4,4.6
MSP-PODCAST_0333_0509.wav,4.578947,2.894737,4.368421
MSP-PODCAST_0658_0096.wav,3.6,2.4,4.6
MSP-PODCAST_1747_0102.wav,3.8,3.4,4.0
MSP-PODCAST_3124_0248.wav,4.0,3.8,4.6
MSP-PODCAST_1358_0288_0002.wav,4.0,4.0,4.6
MSP-PODCAST_0288_0899.wav,5.4,2.6,5.4
MSP-PODCAST_5696_0665.wav,4.4,2.8,4.2
MSP-PODCAST_1453_0001.wav,5.2,4.6,4.0
MSP-PODCAST_0823_0010_0002.wav,4.4,2.0,5.4
MSP-PODCAST_0887_0001_0009.wav,5.4,2.8,5.2
MSP-PODCAST_5980_0739.wav,5.666667,2.166667,5.833333
MSP-PODCAST_0261_0254.wav,5.4,2.733333,5.533333
MSP-PODCAST_0116_0154.wav,5.4,3.8,4.8
MSP-PODCAST_0173_0907.wav,5.272727,3.727273,5.090909
MSP-PODCAST_6485_0017.wav,4.2,2.8,5.0
MSP-PODCAST_1356_0661.wav,4.0,4.2,4.6
MSP-PODCAST_0382_0150.wav,4.6,2.2,5.2
MSP-PODCAST_6802_1866.wav,3.6,2.8,4.6
MSP-PODCAST_0847_0167.wav,4.714286,2.714286,4.571429
MSP-PODCAST_2329_0931_0001.wav,3.2,2.4,4.6
MSP-PODCAST_0637_0150.wav,4.4,3.2,4.8
MSP-PODCAST_5150_0345.wav,3.0,3.0,3.4
MSP-PODCAST_0174_0784.wav,4.4,3.4,4.6
MSP-PODCAST_1673_0003_0008.wav,5.2,3.4,5.0
MSP-PODCAST_5669_0254.wav,4.6,3.2,4.8
MSP-PODCAST_0830_0726.wav,6.2,2.6,5.9
MSP-PODCAST_0290_0198.wav,4.444444,3.0,4.666667
MSP-PODCAST_1908_1441.wav,4.2,4.8,5.0
MSP-PODCAST_0299_0185.wav,5.294118,2.294118,5.176471
MSP-PODCAST_0422_0168.wav,3.9,2.6,4.5
MSP-PODCAST_0418_0207.wav,4.6,2.4,4.2
MSP-PODCAST_2350_0625.wav,5.8,3.2,5.6
MSP-PODCAST_1543_0038_0004.wav,4.4,1.2,4.8
MSP-PODCAST_0621_0105.wav,4.6,2.0,4.8
MSP-PODCAST_1495_0741_0019.wav,5.833333,2.833333,5.666667
MSP-PODCAST_0041_0036.wav,4.2,2.0,4.6
MSP-PODCAST_0429_0212.wav,4.8,3.6,4.0
MSP-PODCAST_1341_0200_0010.wav,4.4,3.2,4.8
MSP-PODCAST_1545_0001_0129.wav,4.0,2.6,3.0
MSP-PODCAST_2386_0067.wav,4.0,2.6,4.4
MSP-PODCAST_0041_0065.wav,4.5,3.166667,4.333333
MSP-PODCAST_5550_0137.wav,4.0,2.6,4.8
MSP-PODCAST_0396_0270.wav,4.611111,2.055556,5.611111
MSP-PODCAST_1763_0197.wav,4.0,3.6,4.6
MSP-PODCAST_1706_0089_0259.wav,3.833333,3.5,4.083333
MSP-PODCAST_2442_0150.wav,4.8,4.6,4.8
MSP-PODCAST_0088_0355.wav,4.8,3.4,4.4
MSP-PODCAST_0645_0043.wav,4.6,1.8,4.8
MSP-PODCAST_1645_0019.wav,4.2,3.2,4.8
MSP-PODCAST_1703_0147.wav,4.0,2.8,4.8
MSP-PODCAST_6616_0532.wav,5.6,2.6,5.2
MSP-PODCAST_1698_0622.wav,5.2,4.4,5.2
MSP-PODCAST_0383_2044.wav,4.0,2.6,3.6
MSP-PODCAST_5357_0020.wav,5.6,2.4,5.8
MSP-PODCAST_2500_0366.wav,4.4,2.8,4.8
MSP-PODCAST_5176_0703.wav,4.4,2.8,5.0
MSP-PODCAST_0468_0465.wav,5.6,3.8,5.4
MSP-PODCAST_0830_0634_0005.wav,4.727273,2.272727,4.909091
MSP-PODCAST_0422_0278.wav,4.941176,2.529412,4.647059
MSP-PODCAST_0055_0068.wav,4.6,3.8,4.6
MSP-PODCAST_0163_0180.wav,3.722222,2.944444,4.333333
MSP-PODCAST_0236_0123.wav,4.769231,2.692308,4.846154
MSP-PODCAST_1353_0226_0002.wav,5.2,3.2,5.4
MSP-PODCAST_1172_0200_0004.wav,4.4,4.4,4.8
MSP-PODCAST_1699_0178.wav,4.6,4.8,4.6
MSP-PODCAST_0445_0814.wav,5.117647,2.882353,5.058824
MSP-PODCAST_0912_0127.wav,5.833333,2.833333,5.333333
MSP-PODCAST_0835_0524_0003.wav,4.2,2.0,5.0
MSP-PODCAST_6805_0090.wav,5.2,3.0,5.2
MSP-PODCAST_0445_0453.wav,5.0,2.941176,4.529412
MSP-PODCAST_6305_0242.wav,4.2,2.4,5.0
MSP-PODCAST_0261_0118.wav,4.818182,2.909091,5.0
MSP-PODCAST_0286_0019.wav,3.8,2.6,4.0
MSP-PODCAST_0621_0621.wav,3.4,2.6,3.6
MSP-PODCAST_0861_0012_0005.wav,4.454545,2.272727,4.454545
MSP-PODCAST_0875_0004_0002.wav,4.0,4.8,4.4
MSP-PODCAST_0156_0054.wav,4.684211,1.736842,5.0
MSP-PODCAST_3118_0028.wav,4.2,3.0,4.6
MSP-PODCAST_0422_0834.wav,4.0,3.8,4.6
MSP-PODCAST_2350_0969.wav,3.8,3.0,4.2
MSP-PODCAST_6016_0244.wav,4.4,2.8,4.6
MSP-PODCAST_1545_0001_0066.wav,5.0,2.4,5.4
MSP-PODCAST_6216_1192.wav,5.8,2.4,4.4
MSP-PODCAST_0268_0269.wav,4.8,3.0,5.2
MSP-PODCAST_0422_0812.wav,5.352941,2.705882,5.176471
MSP-PODCAST_5968_3946.wav,3.4,2.2,4.4
MSP-PODCAST_1652_0006_0002.wav,3.666667,1.833333,4.166667
MSP-PODCAST_0869_0028.wav,4.4,2.4,4.6
MSP-PODCAST_1490_0017.wav,5.6,2.0,6.0
MSP-PODCAST_1543_0121.wav,4.7,2.2,5.3
MSP-PODCAST_1358_0142_0001.wav,4.8,1.8,4.6
MSP-PODCAST_6549_0102.wav,3.0,2.6,4.6
MSP-PODCAST_1353_0226_0001.wav,3.6,4.4,4.0
MSP-PODCAST_0241_0321.wav,5.0,3.2,4.8
MSP-PODCAST_1650_0047_0005.wav,4.2,3.2,4.4
MSP-PODCAST_1341_0071_0003.wav,4.6,3.6,5.0
MSP-PODCAST_1547_0009_0049.wav,5.75,3.0,5.5
MSP-PODCAST_0645_0577.wav,6.6,4.4,5.8
MSP-PODCAST_0672_0130.wav,5.6,2.6,5.0
MSP-PODCAST_1782_0150_0002.wav,3.6,2.4,4.0
MSP-PODCAST_0830_0294.wav,5.4,2.7,4.9
MSP-PODCAST_3746_0055.wav,3.2,3.0,4.4
MSP-PODCAST_0251_0186.wav,4.666667,2.833333,4.833333
MSP-PODCAST_2215_0262.wav,5.0,4.0,5.6
MSP-PODCAST_0606_0069.wav,4.2,3.4,4.2
MSP-PODCAST_2451_0040.wav,5.0,4.0,5.0
MSP-PODCAST_0372_0272.wav,6.176471,2.647059,5.647059
MSP-PODCAST_0061_0347.wav,3.0,3.3,4.2
MSP-PODCAST_0308_0361.wav,5.307692,3.0,5.076923
MSP-PODCAST_1754_0457.wav,4.2,4.0,3.4
MSP-PODCAST_5245_0196.wav,3.2,2.8,4.0
MSP-PODCAST_0063_0013.wav,4.8,5.4,5.2
MSP-PODCAST_6765_0356.wav,3.6,4.2,4.2
MSP-PODCAST_1356_0294.wav,3.0,1.8,4.2
MSP-PODCAST_0239_0706.wav,3.8,2.8,4.0
MSP-PODCAST_0160_0231.wav,4.4,3.8,5.2
MSP-PODCAST_0468_0361.wav,5.722222,2.5,5.388889
MSP-PODCAST_0762_0513.wav,3.333333,2.166667,4.5
MSP-PODCAST_0790_0241.wav,4.142857,2.0,4.142857
MSP-PODCAST_1692_0013.wav,4.454545,2.363636,4.818182
MSP-PODCAST_1666_0019_0006.wav,5.6,3.2,5.0
MSP-PODCAST_2241_0440.wav,4.8,3.2,5.0
MSP-PODCAST_0939_0151.wav,5.6,3.2,5.8
MSP-PODCAST_2448_0305.wav,4.2,5.0,4.4
MSP-PODCAST_1341_0100.wav,5.285714,3.428571,5.571429
MSP-PODCAST_0241_0416.wav,3.0,3.0,3.5625
MSP-PODCAST_0359_0314.wav,3.8,2.4,4.8
MSP-PODCAST_1664_0041_0008.wav,6.3,2.8,6.1
MSP-PODCAST_0261_0281.wav,4.4,2.6,4.2
MSP-PODCAST_1353_0510.wav,4.0,4.0,3.8
MSP-PODCAST_0227_0240.wav,3.0,1.4,5.4
MSP-PODCAST_1675_0083_0064.wav,6.4,3.6,6.0
MSP-PODCAST_2105_1256.wav,5.0,3.4,5.2
MSP-PODCAST_0261_0125.wav,4.6,3.2,4.6
MSP-PODCAST_0418_0051_0002.wav,5.333333,2.666667,5.666667
MSP-PODCAST_0399_0583.wav,3.4,3.8,3.4
MSP-PODCAST_0396_2242.wav,5.0,3.4,5.4
MSP-PODCAST_0015_0430.wav,4.842105,2.210526,5.105263
MSP-PODCAST_0230_0623.wav,6.454545,2.727273,6.090909
MSP-PODCAST_1662_0080.wav,5.5,2.75,5.0
MSP-PODCAST_0618_0154.wav,6.4,2.6,5.8
MSP-PODCAST_4691_0039_0003.wav,5.0,2.2,5.2
MSP-PODCAST_5973_0700.wav,5.4,2.8,5.6
MSP-PODCAST_5972_3409.wav,2.8,3.0,4.4
MSP-PODCAST_0550_0096.wav,3.0,2.2,3.6
MSP-PODCAST_0536_0082.wav,3.2,2.2,3.4
MSP-PODCAST_0863_0190.wav,5.090909,2.181818,4.909091
MSP-PODCAST_5641_3615.wav,3.6,2.8,4.0
MSP-PODCAST_0201_0227.wav,5.1,2.2,4.8
MSP-PODCAST_0835_0244.wav,3.714286,2.714286,4.0
MSP-PODCAST_0415_0373.wav,5.0,3.142857,5.071429
MSP-PODCAST_0830_0428_0006.wav,5.0,4.0,4.4
MSP-PODCAST_1662_0054_0021.wav,5.0,4.0,5.4
MSP-PODCAST_2385_0049.wav,4.4,3.8,5.0
MSP-PODCAST_0237_0289.wav,5.294118,3.117647,5.0
MSP-PODCAST_0735_0274_0002.wav,5.0,3.2,4.8
MSP-PODCAST_6745_1591.wav,4.4,3.0,3.8
MSP-PODCAST_3798_0130_0003.wav,3.4,3.0,5.0
MSP-PODCAST_0422_0212_0003.wav,4.923077,3.692308,4.923077
MSP-PODCAST_0883_0332.wav,4.2,3.6,3.8
MSP-PODCAST_2451_0315.wav,4.6,4.4,4.4
MSP-PODCAST_1642_0014.wav,4.8,3.0,4.6
MSP-PODCAST_1670_0017_0019.wav,4.4,2.0,5.4
MSP-PODCAST_0401_0956.wav,3.4,2.2,4.0
MSP-PODCAST_0141_0164.wav,4.7,2.9,4.8
MSP-PODCAST_5162_0140.wav,5.0,3.2,4.6
MSP-PODCAST_1658_0099_0006.wav,5.4,2.6,5.8
MSP-PODCAST_0665_0071.wav,3.8,2.8,4.6
MSP-PODCAST_0626_0062.wav,5.2,3.1,5.8
MSP-PODCAST_0237_0065.wav,4.4,3.4,4.2
MSP-PODCAST_1534_0218.wav,4.875,2.5,5.375
MSP-PODCAST_0731_0309.wav,5.0,3.8,4.6
MSP-PODCAST_6875_0031.wav,4.0,2.8,3.8
MSP-PODCAST_0830_0398_0009.wav,3.833333,3.166667,4.5
MSP-PODCAST_0660_0981.wav,4.0,2.4,5.4
MSP-PODCAST_0567_0053.wav,5.2,2.2,5.0
MSP-PODCAST_0625_0083.wav,5.916667,2.166667,5.833333
MSP-PODCAST_1708_0005_0005.wav,3.6,3.8,3.6
MSP-PODCAST_1687_0075.wav,4.4,3.6,4.0
MSP-PODCAST_0848_0230.wav,5.4,2.2,5.4
MSP-PODCAST_0399_0665.wav,4.333333,1.666667,5.166667
MSP-PODCAST_0805_0411.wav,4.4,2.4,4.2
MSP-PODCAST_1656_0058_0019.wav,5.0,3.8,5.0
MSP-PODCAST_2451_0226.wav,5.0,2.6,4.2
MSP-PODCAST_1179_0009_0008.wav,4.6,3.8,4.8
MSP-PODCAST_0894_0042_0004.wav,5.0,4.0,4.6
MSP-PODCAST_0882_0224_0005.wav,4.2,3.0,5.0
MSP-PODCAST_2213_0748.wav,4.666667,4.666667,5.166667
MSP-PODCAST_0251_0484.wav,3.4,2.8,3.8
MSP-PODCAST_0374_0472.wav,4.4,3.2,4.4
MSP-PODCAST_6472_0003.wav,4.2,3.4,4.6
MSP-PODCAST_2451_0398.wav,4.0,4.2,4.2
MSP-PODCAST_0380_0498_0002.wav,3.2,3.0,4.8
MSP-PODCAST_5971_2390.wav,6.4,2.4,6.0
MSP-PODCAST_0434_0362.wav,5.2,3.4,5.0
MSP-PODCAST_0419_0553.wav,5.8,3.8,5.4
MSP-PODCAST_6844_0154.wav,4.8,2.4,5.0
MSP-PODCAST_1709_0134.wav,5.333333,3.083333,5.416667
MSP-PODCAST_0116_0619.wav,4.8,3.6,4.4
MSP-PODCAST_1767_0409.wav,4.8,3.6,4.8
MSP-PODCAST_1655_0140_0055.wav,2.8,3.0,3.8
MSP-PODCAST_1172_0019_0004.wav,3.8,3.8,4.0
MSP-PODCAST_1358_0346_0003.wav,5.2,4.4,4.8
MSP-PODCAST_0799_0182.wav,4.2,3.2,5.2
MSP-PODCAST_5416_0039.wav,4.6,2.0,4.6
MSP-PODCAST_1296_0020.wav,4.8,3.2,5.2
MSP-PODCAST_0380_0135_0003.wav,4.0,2.2,4.2
MSP-PODCAST_0373_0053.wav,3.666667,3.0,3.833333
MSP-PODCAST_1642_0007_0001.wav,3.4,3.8,4.4
MSP-PODCAST_6142_4713.wav,3.8,2.8,4.8
MSP-PODCAST_0615_0026.wav,4.4,3.2,5.0
MSP-PODCAST_0342_0029.wav,4.944444,2.388889,4.722222
MSP-PODCAST_0418_0287_0001.wav,5.363636,2.090909,5.545455
MSP-PODCAST_0422_0744.wav,4.6,2.0,4.8
MSP-PODCAST_1140_0091_0001.wav,5.375,4.625,4.375
MSP-PODCAST_0079_0177.wav,2.75,2.125,3.625
MSP-PODCAST_0517_0034.wav,3.8,3.8,4.6
MSP-PODCAST_6102_1195.wav,4.4,2.8,3.4
MSP-PODCAST_1464_0049.wav,5.2,4.8,4.8
MSP-PODCAST_6672_0347.wav,5.2,2.8,4.8
MSP-PODCAST_2446_0278.wav,4.6,4.8,4.6
MSP-PODCAST_1353_0646.wav,3.8,2.2,4.4
MSP-PODCAST_0418_0428.wav,5.789474,3.315789,5.473684
MSP-PODCAST_1512_0038.wav,3.8,2.2,5.4
MSP-PODCAST_1667_0018_0009.wav,4.8,3.6,5.2
MSP-PODCAST_1495_0241_0001.wav,5.5,2.1,5.8
MSP-PODCAST_1339_0023.wav,5.2,3.3,5.1
MSP-PODCAST_0880_0022_0005.wav,4.0,2.8,4.8
MSP-PODCAST_1644_0180.wav,3.8,3.0,4.2
MSP-PODCAST_0662_0077.wav,3.8,1.8,3.2
MSP-PODCAST_2224_1089.wav,4.0,4.6,5.0
MSP-PODCAST_0665_0470.wav,5.2,2.0,5.2
MSP-PODCAST_0418_0293_0003.wav,4.6,3.0,4.8
MSP-PODCAST_0645_0637.wav,5.0,3.2,4.8
MSP-PODCAST_0418_0053_0006.wav,4.666667,3.166667,4.666667
MSP-PODCAST_2280_0490.wav,5.8,4.2,5.8
MSP-PODCAST_0111_0123.wav,4.2,3.0,4.0
MSP-PODCAST_0182_1276.wav,3.6,2.4,3.6
MSP-PODCAST_1416_0060.wav,5.2,4.8,4.8
MSP-PODCAST_0662_0363.wav,6.777778,1.777778,6.222222
MSP-PODCAST_0243_0069.wav,4.909091,3.0,4.909091
MSP-PODCAST_0830_0451_0002.wav,4.666667,2.333333,5.083333
MSP-PODCAST_0333_0344.wav,5.0,3.545455,5.090909
MSP-PODCAST_5162_0094.wav,4.4,3.4,4.6
MSP-PODCAST_1602_0020_0011.wav,3.8,3.0,4.2
MSP-PODCAST_2447_0022.wav,4.2,4.2,4.0
MSP-PODCAST_1172_0176_0009.wav,4.8,4.6,4.6
MSP-PODCAST_0418_0372.wav,5.25,2.95,5.1
MSP-PODCAST_0429_0283.wav,4.4,2.6,4.8
MSP-PODCAST_0227_0017.wav,4.2,3.0,4.8
MSP-PODCAST_0479_0332.wav,4.235294,3.058824,4.411765
MSP-PODCAST_0380_0283_0002.wav,5.6,3.4,5.4
MSP-PODCAST_2437_0265.wav,4.8,4.0,5.6
MSP-PODCAST_0891_0238.wav,4.8,3.0,4.6
MSP-PODCAST_0227_0243.wav,3.894737,3.0,4.736842
MSP-PODCAST_1116_0238.wav,4.4,3.2,5.0
MSP-PODCAST_1644_0038_0005.wav,3.4,3.0,3.4
MSP-PODCAST_0790_0526.wav,5.8,2.6,4.8
MSP-PODCAST_0227_0046.wav,4.9375,2.625,4.75
MSP-PODCAST_5100_0517.wav,4.6,2.6,5.0
MSP-PODCAST_2281_0316.wav,4.4,3.4,4.8
MSP-PODCAST_0271_0405.wav,4.083333,2.333333,4.166667
MSP-PODCAST_0662_0355.wav,5.555556,1.888889,5.777778
MSP-PODCAST_0363_0080.wav,5.0,2.2,5.2
MSP-PODCAST_0418_0230.wav,3.8,2.2,4.0
MSP-PODCAST_1624_0030.wav,3.2,3.2,3.2
MSP-PODCAST_0418_0274_0003.wav,4.4,2.0,5.0
MSP-PODCAST_2215_0228.wav,6.2,4.2,5.8
MSP-PODCAST_2338_0014.wav,2.6,2.8,2.8
MSP-PODCAST_1543_0053.wav,4.6,3.8,5.2
MSP-PODCAST_0775_0194.wav,4.4,3.2,4.0
MSP-PODCAST_5973_0802.wav,5.8,3.2,5.8
MSP-PODCAST_1547_0022.wav,2.6,2.4,3.0
MSP-PODCAST_0847_0163_0001.wav,4.1,2.6,4.2
MSP-PODCAST_3230_0055.wav,5.2,3.4,4.6
MSP-PODCAST_1545_0001_0206.wav,3.3,3.0,3.9
MSP-PODCAST_2329_0908.wav,3.6,2.6,4.4
MSP-PODCAST_6252_0572.wav,4.6,2.4,4.6
MSP-PODCAST_1754_0415.wav,4.777778,4.444444,4.666667
MSP-PODCAST_1702_0261.wav,5.6,2.4,5.6
MSP-PODCAST_0830_0683_0004.wav,4.6,3.6,4.0
MSP-PODCAST_1356_0305.wav,5.285714,4.428571,5.285714
MSP-PODCAST_5974_2900.wav,5.6,3.0,6.0
MSP-PODCAST_1353_0406.wav,5.4,1.9,5.6
MSP-PODCAST_0418_0200.wav,5.181818,2.636364,5.272727
MSP-PODCAST_3117_0611_0001.wav,2.8,2.4,3.0
MSP-PODCAST_1793_0048_0001.wav,4.2,2.8,4.2
MSP-PODCAST_2362_1114.wav,3.8,3.0,5.2
MSP-PODCAST_2281_0725.wav,4.6,3.8,4.8
MSP-PODCAST_1536_0151_0004.wav,5.2,3.4,5.3
MSP-PODCAST_0043_0293.wav,5.8,3.8,5.2
