FileName,EmoClass
MSP-PODCAST_2421_0897.wav,X
MSP-PODCAST_2421_0899.wav,X
MSP-PODCAST_2421_0900.wav,A
MSP-PODCAST_2421_0902.wav,X
MSP-PODCAST_2421_0905.wav,A
MSP-PODCAST_2421_0908.wav,X
MSP-PODCAST_2421_0911.wav,H
MSP-PODCAST_2421_0912.wav,N
MSP-PODCAST_2421_0913.wav,N
MSP-PODCAST_2421_0917.wav,X
MSP-PODCAST_2421_0918.wav,H
MSP-PODCAST_2421_0919.wav,N
MSP-PODCAST_2421_0921.wav,H
MSP-PODCAST_2421_0922.wav,N
MSP-PODCAST_2421_0924.wav,N
MSP-PODCAST_2421_0926.wav,N
MSP-PODCAST_2421_0930.wav,X
MSP-PODCAST_2421_0931.wav,N
MSP-PODCAST_2421_0932.wav,N
MSP-PODCAST_2421_0934.wav,A
MSP-PODCAST_2421_0936.wav,A
MSP-PODCAST_2421_0937.wav,X
MSP-PODCAST_2421_0939.wav,A
MSP-PODCAST_2421_0941.wav,S
MSP-PODCAST_2421_0942.wav,X
MSP-PODCAST_2421_0943.wav,N
MSP-PODCAST_2421_0947.wav,C
MSP-PODCAST_2421_0948.wav,X
MSP-PODCAST_2421_0949.wav,X
MSP-PODCAST_2421_0951.wav,A
MSP-PODCAST_2421_0953.wav,A
MSP-PODCAST_2421_0955.wav,X
MSP-PODCAST_2421_0956.wav,C
MSP-PODCAST_2421_0957_0000.wav,A
MSP-PODCAST_2421_0958.wav,A
MSP-PODCAST_2421_0962.wav,H
MSP-PODCAST_2421_0963.wav,X
MSP-PODCAST_2421_0966_0000.wav,C
MSP-PODCAST_2421_0968.wav,F
MSP-PODCAST_2421_0970.wav,X
MSP-PODCAST_2421_0972.wav,C
MSP-PODCAST_2421_0973.wav,N
MSP-PODCAST_2421_0975.wav,X
MSP-PODCAST_2421_0979.wav,A
MSP-PODCAST_2421_0980_0001.wav,A
MSP-PODCAST_2421_0981.wav,X
MSP-PODCAST_2421_0982.wav,A
MSP-PODCAST_2421_0987.wav,A
MSP-PODCAST_2421_0989.wav,H
MSP-PODCAST_2421_0991.wav,C
MSP-PODCAST_2421_0993.wav,F
MSP-PODCAST_2421_0994.wav,S
MSP-PODCAST_2421_0995.wav,X
MSP-PODCAST_2421_0996.wav,X
MSP-PODCAST_2421_0999.wav,S
MSP-PODCAST_2421_1000.wav,A
MSP-PODCAST_2421_1001.wav,X
MSP-PODCAST_2421_1007.wav,C
MSP-PODCAST_2421_1008.wav,N
MSP-PODCAST_2421_1011.wav,X
MSP-PODCAST_2421_1013.wav,N
MSP-PODCAST_2421_1015.wav,S
MSP-PODCAST_2421_1017.wav,S
MSP-PODCAST_2421_1019.wav,F
MSP-PODCAST_2421_1020.wav,A
MSP-PODCAST_2421_1023_0001.wav,N
MSP-PODCAST_2421_1024.wav,X
MSP-PODCAST_2421_1029.wav,X
MSP-PODCAST_2421_1030.wav,H
MSP-PODCAST_2421_1031.wav,A
MSP-PODCAST_2421_1032.wav,C
MSP-PODCAST_2421_1033.wav,A
MSP-PODCAST_2421_1035.wav,X
MSP-PODCAST_2421_1037.wav,A
MSP-PODCAST_2421_1038.wav,A
MSP-PODCAST_2421_1041.wav,N
MSP-PODCAST_2421_1042.wav,X
MSP-PODCAST_2421_1044.wav,C
MSP-PODCAST_2421_1046.wav,N
MSP-PODCAST_2421_1047.wav,X
MSP-PODCAST_2421_1048.wav,A
MSP-PODCAST_2421_1049.wav,X
MSP-PODCAST_2421_1050.wav,A
MSP-PODCAST_2421_1051.wav,F
MSP-PODCAST_2421_1053.wav,X
MSP-PODCAST_2421_1054.wav,N
MSP-PODCAST_2421_1055.wav,A
MSP-PODCAST_2421_1056.wav,X
MSP-PODCAST_2421_1060.wav,X
MSP-PODCAST_2421_1062.wav,C
MSP-PODCAST_2421_1063.wav,H
MSP-PODCAST_2421_1064.wav,H
MSP-PODCAST_2421_1065.wav,H
MSP-PODCAST_2421_1067.wav,A
MSP-PODCAST_2421_1071.wav,H
MSP-PODCAST_2421_1072.wav,N
MSP-PODCAST_2421_1075.wav,N
MSP-PODCAST_2421_1076.wav,X
MSP-PODCAST_2421_1078.wav,X
MSP-PODCAST_2421_1083.wav,A
MSP-PODCAST_2421_1084.wav,X
MSP-PODCAST_2421_1087.wav,X
MSP-PODCAST_2421_1089.wav,C
MSP-PODCAST_2421_1090.wav,A
MSP-PODCAST_2421_1091.wav,A
MSP-PODCAST_2421_1094.wav,A
MSP-PODCAST_2421_1095.wav,C
MSP-PODCAST_2421_1097.wav,N
MSP-PODCAST_2421_1098.wav,A
MSP-PODCAST_2421_1099.wav,H
MSP-PODCAST_2421_1100.wav,X
MSP-PODCAST_2421_1101.wav,N
MSP-PODCAST_2421_1103.wav,H
MSP-PODCAST_2421_1104.wav,N
MSP-PODCAST_2421_1105.wav,H
MSP-PODCAST_2421_1106.wav,S
MSP-PODCAST_2421_1108.wav,S
MSP-PODCAST_2421_1109.wav,C
MSP-PODCAST_2421_1110.wav,X
MSP-PODCAST_2421_1111.wav,X
MSP-PODCAST_2421_1112.wav,H
MSP-PODCAST_2421_1116.wav,N
MSP-PODCAST_2421_1117.wav,C
MSP-PODCAST_2421_1119.wav,C
MSP-PODCAST_2421_1121.wav,X
MSP-PODCAST_2421_1124.wav,C
MSP-PODCAST_2421_1125.wav,H
MSP-PODCAST_2421_1126.wav,U
MSP-PODCAST_2421_1127.wav,U
MSP-PODCAST_2421_1128.wav,H
MSP-PODCAST_2421_1129.wav,H
MSP-PODCAST_2421_1130.wav,H
MSP-PODCAST_2421_1136.wav,H
MSP-PODCAST_2421_1138.wav,H
MSP-PODCAST_2421_1139.wav,A
MSP-PODCAST_2421_1140.wav,A
MSP-PODCAST_2421_1143.wav,N
MSP-PODCAST_2421_1144.wav,A
MSP-PODCAST_2421_1146.wav,X
MSP-PODCAST_2421_1148.wav,X
MSP-PODCAST_2421_1149.wav,X
MSP-PODCAST_2421_1154.wav,X
MSP-PODCAST_2421_1158.wav,X
MSP-PODCAST_2421_1161.wav,H
MSP-PODCAST_2421_1162.wav,A
MSP-PODCAST_2421_1164.wav,C
MSP-PODCAST_2421_1166.wav,N
MSP-PODCAST_2421_1168.wav,N
MSP-PODCAST_2421_1169.wav,N
MSP-PODCAST_2421_1170.wav,N
MSP-PODCAST_2421_1171.wav,N
MSP-PODCAST_2421_1173.wav,N
MSP-PODCAST_2421_1174.wav,F
MSP-PODCAST_2421_1175.wav,H
MSP-PODCAST_2421_1177.wav,N
MSP-PODCAST_2421_1178.wav,A
MSP-PODCAST_2421_1182.wav,C
MSP-PODCAST_2421_1184.wav,N
MSP-PODCAST_2421_1185.wav,N
MSP-PODCAST_2421_1187.wav,X
MSP-PODCAST_2421_1191.wav,X
MSP-PODCAST_2421_1192.wav,A
MSP-PODCAST_2421_1195.wav,X
MSP-PODCAST_2421_1196_0001.wav,N
MSP-PODCAST_2421_1196_0002.wav,A
MSP-PODCAST_2421_1197.wav,C
MSP-PODCAST_2421_1202.wav,N
MSP-PODCAST_2421_1209.wav,C
MSP-PODCAST_2421_1210.wav,N
MSP-PODCAST_2421_1211.wav,C
MSP-PODCAST_2421_1214.wav,U
MSP-PODCAST_2421_1215.wav,A
MSP-PODCAST_2421_1216.wav,C
MSP-PODCAST_2421_1218.wav,N
MSP-PODCAST_2421_1219_0001.wav,S
MSP-PODCAST_2421_1220.wav,F
MSP-PODCAST_2421_1221_0002.wav,A
MSP-PODCAST_2421_1222.wav,C
MSP-PODCAST_2421_1223.wav,N
MSP-PODCAST_2421_1225.wav,N
MSP-PODCAST_2421_1228.wav,A
MSP-PODCAST_2421_1229.wav,N
MSP-PODCAST_2421_1231.wav,N
MSP-PODCAST_2421_1232.wav,C
MSP-PODCAST_2421_1234.wav,X
MSP-PODCAST_2421_1235.wav,C
MSP-PODCAST_2421_1236.wav,N
MSP-PODCAST_2421_1237.wav,X
MSP-PODCAST_2421_1239.wav,X
MSP-PODCAST_2421_1241.wav,A
MSP-PODCAST_2421_1242.wav,N
MSP-PODCAST_2421_1243.wav,N
MSP-PODCAST_2421_1246.wav,N
MSP-PODCAST_2421_1248.wav,H
MSP-PODCAST_2421_1250.wav,X
MSP-PODCAST_2421_1251.wav,X
MSP-PODCAST_2421_1258.wav,X
MSP-PODCAST_2421_1259.wav,X
MSP-PODCAST_2421_1260.wav,H
MSP-PODCAST_2421_1262.wav,X
MSP-PODCAST_2421_1263.wav,X
MSP-PODCAST_2421_1264.wav,S
MSP-PODCAST_2421_1266.wav,X
MSP-PODCAST_2421_1267.wav,D
MSP-PODCAST_2421_1268.wav,A
MSP-PODCAST_2421_1269.wav,A
MSP-PODCAST_2421_1275.wav,C
MSP-PODCAST_2421_1279.wav,C
MSP-PODCAST_2421_1280.wav,F
MSP-PODCAST_2421_1283.wav,N
MSP-PODCAST_2421_1285.wav,H
MSP-PODCAST_2421_1286.wav,H
MSP-PODCAST_2421_1287.wav,N
MSP-PODCAST_2421_1289.wav,C
MSP-PODCAST_2421_1292.wav,C
MSP-PODCAST_2421_1293.wav,C
MSP-PODCAST_2421_1294.wav,N
MSP-PODCAST_2421_1295.wav,C
MSP-PODCAST_2421_1297_0003.wav,A
MSP-PODCAST_2421_1298.wav,X
MSP-PODCAST_2421_1300.wav,X
MSP-PODCAST_2421_1303.wav,N
MSP-PODCAST_2421_1305.wav,A
MSP-PODCAST_2421_1306.wav,A
MSP-PODCAST_2421_1308.wav,C
MSP-PODCAST_2421_1310.wav,X
MSP-PODCAST_2421_1313.wav,X
MSP-PODCAST_2421_1314.wav,N
MSP-PODCAST_2421_1315.wav,X
MSP-PODCAST_2421_1316.wav,C
MSP-PODCAST_2421_1319.wav,A
MSP-PODCAST_2421_1320.wav,X
MSP-PODCAST_2421_1323.wav,N
MSP-PODCAST_2421_1324.wav,N
MSP-PODCAST_2421_1325.wav,X
MSP-PODCAST_2421_1326.wav,X
MSP-PODCAST_2421_1327.wav,C
MSP-PODCAST_2421_1328.wav,A
MSP-PODCAST_2421_1329.wav,C
MSP-PODCAST_2421_1331.wav,H
MSP-PODCAST_2421_1332.wav,X
MSP-PODCAST_2421_1333.wav,N
MSP-PODCAST_2421_1334.wav,N
MSP-PODCAST_2421_1336.wav,H
MSP-PODCAST_2421_1337.wav,F
MSP-PODCAST_2421_1338.wav,H
MSP-PODCAST_2421_1340.wav,F
MSP-PODCAST_2421_1342.wav,C
MSP-PODCAST_2421_1343.wav,S
MSP-PODCAST_2421_1345.wav,N
MSP-PODCAST_2421_1346.wav,C
MSP-PODCAST_2421_1347.wav,S
MSP-PODCAST_2421_1355_0002.wav,C
MSP-PODCAST_2421_1357.wav,C
MSP-PODCAST_2421_1360.wav,D
MSP-PODCAST_2421_1362.wav,X
MSP-PODCAST_2421_1363.wav,C
MSP-PODCAST_2421_1364.wav,H
MSP-PODCAST_2421_1365.wav,H
MSP-PODCAST_2421_1366.wav,A
MSP-PODCAST_2421_1370_0004.wav,A
MSP-PODCAST_2421_1372.wav,H
MSP-PODCAST_2421_1373.wav,X
MSP-PODCAST_2421_1376.wav,C
MSP-PODCAST_2421_1384.wav,A
MSP-PODCAST_2421_1387.wav,N
MSP-PODCAST_2421_1390.wav,H
MSP-PODCAST_2421_1391.wav,X
MSP-PODCAST_2421_1396.wav,N
MSP-PODCAST_2421_1397.wav,H
MSP-PODCAST_2421_1402.wav,N
MSP-PODCAST_2421_1404.wav,N
MSP-PODCAST_2421_1405.wav,C
MSP-PODCAST_2421_1406.wav,A
MSP-PODCAST_2421_1409.wav,X
MSP-PODCAST_2421_1416.wav,A
MSP-PODCAST_2421_1417.wav,X
MSP-PODCAST_2421_1418.wav,N
MSP-PODCAST_2421_1419.wav,H
MSP-PODCAST_2421_1421.wav,H
MSP-PODCAST_2421_1423.wav,A
MSP-PODCAST_2421_1424.wav,C
MSP-PODCAST_2421_1425_0004.wav,X
MSP-PODCAST_2421_1429.wav,C
MSP-PODCAST_2421_1431.wav,S
MSP-PODCAST_2421_1433.wav,H
MSP-PODCAST_2421_1434.wav,C
MSP-PODCAST_2421_1435.wav,X
MSP-PODCAST_2421_1438.wav,A
MSP-PODCAST_2421_1440.wav,N
MSP-PODCAST_2421_1443.wav,H
MSP-PODCAST_2421_1444.wav,N
MSP-PODCAST_2421_1445.wav,X
MSP-PODCAST_2421_1446.wav,A
MSP-PODCAST_2421_1447.wav,H
MSP-PODCAST_2421_1448.wav,N
MSP-PODCAST_2421_1449.wav,N
MSP-PODCAST_2421_1453.wav,H
MSP-PODCAST_2421_1456.wav,A
MSP-PODCAST_2421_1457.wav,H
MSP-PODCAST_2421_1462.wav,X
MSP-PODCAST_2421_1465.wav,H
MSP-PODCAST_2421_1468.wav,H
MSP-PODCAST_2421_1469.wav,N
MSP-PODCAST_2421_1471.wav,A
MSP-PODCAST_2421_1473.wav,S
MSP-PODCAST_2421_1474.wav,S
MSP-PODCAST_2421_1476.wav,A
MSP-PODCAST_2421_1478.wav,X
MSP-PODCAST_2421_1480.wav,A
MSP-PODCAST_2421_1482.wav,X
MSP-PODCAST_2421_1483.wav,A
MSP-PODCAST_2421_1485.wav,X
MSP-PODCAST_2421_1486.wav,A
MSP-PODCAST_2421_1487.wav,C
MSP-PODCAST_2421_1488.wav,C
MSP-PODCAST_2421_1489.wav,N
MSP-PODCAST_2421_1491.wav,A
MSP-PODCAST_2421_1492.wav,X
MSP-PODCAST_2421_1494.wav,X
MSP-PODCAST_2421_1497.wav,S
MSP-PODCAST_2421_1498.wav,C
MSP-PODCAST_2421_1500.wav,N
MSP-PODCAST_2421_1503.wav,X
MSP-PODCAST_2421_1504.wav,X
MSP-PODCAST_2421_1505.wav,A
MSP-PODCAST_2421_1506.wav,X
MSP-PODCAST_2421_1507.wav,C
MSP-PODCAST_2421_1509.wav,A
MSP-PODCAST_2421_1510.wav,X
MSP-PODCAST_2421_1511.wav,A
MSP-PODCAST_2421_1512.wav,N
MSP-PODCAST_2421_1513.wav,A
MSP-PODCAST_2421_1516.wav,C
MSP-PODCAST_2421_1518.wav,N
MSP-PODCAST_2421_1520.wav,X
MSP-PODCAST_2421_1521.wav,X
MSP-PODCAST_2421_1522.wav,X
MSP-PODCAST_2421_1524.wav,X
MSP-PODCAST_2421_1525.wav,C
MSP-PODCAST_2421_1527.wav,X
MSP-PODCAST_2421_1529.wav,N
MSP-PODCAST_2421_1530.wav,A
MSP-PODCAST_2421_1531.wav,N
MSP-PODCAST_2421_1532.wav,H
MSP-PODCAST_2421_1537.wav,C
MSP-PODCAST_2421_1538.wav,A
MSP-PODCAST_2421_1539.wav,N
MSP-PODCAST_2421_1541.wav,N
MSP-PODCAST_2421_1543.wav,X
MSP-PODCAST_2421_1546.wav,N
MSP-PODCAST_2421_1547.wav,A
MSP-PODCAST_2421_1548.wav,C
MSP-PODCAST_2421_1549.wav,U
MSP-PODCAST_2421_1551.wav,N
MSP-PODCAST_2421_1552.wav,X
MSP-PODCAST_2421_1555.wav,C
MSP-PODCAST_2421_1556.wav,A
MSP-PODCAST_2421_1557.wav,N
MSP-PODCAST_2421_1562.wav,H
MSP-PODCAST_2421_1563.wav,H
MSP-PODCAST_2421_1564.wav,N
MSP-PODCAST_2421_1565.wav,H
MSP-PODCAST_2421_1566.wav,H
MSP-PODCAST_2421_1568.wav,H
MSP-PODCAST_2421_1569.wav,U
MSP-PODCAST_2421_1571.wav,N
MSP-PODCAST_2421_1572.wav,C
MSP-PODCAST_2421_1609.wav,F
MSP-PODCAST_2421_1622.wav,N
MSP-PODCAST_2422_0002.wav,H
MSP-PODCAST_2422_0006.wav,H
MSP-PODCAST_2422_0007.wav,X
MSP-PODCAST_2422_0008.wav,H
MSP-PODCAST_2422_0012.wav,H
MSP-PODCAST_2422_0015.wav,H
MSP-PODCAST_2422_0016.wav,N
MSP-PODCAST_2422_0023.wav,X
MSP-PODCAST_2422_0024.wav,N
MSP-PODCAST_2422_0025.wav,N
MSP-PODCAST_2422_0027.wav,H
MSP-PODCAST_2422_0030.wav,N
MSP-PODCAST_2422_0038.wav,N
MSP-PODCAST_2422_0039.wav,D
MSP-PODCAST_2422_0041.wav,N
MSP-PODCAST_2422_0044.wav,H
MSP-PODCAST_2422_0049.wav,N
MSP-PODCAST_2422_0050.wav,H
MSP-PODCAST_2422_0051.wav,A
MSP-PODCAST_2422_0055.wav,H
MSP-PODCAST_2422_0057.wav,H
MSP-PODCAST_2422_0058.wav,N
MSP-PODCAST_2422_0062.wav,H
MSP-PODCAST_2422_0063.wav,X
MSP-PODCAST_2422_0064.wav,A
MSP-PODCAST_2422_0065.wav,N
MSP-PODCAST_2422_0067.wav,N
MSP-PODCAST_2422_0068_0000.wav,S
MSP-PODCAST_2422_0068_0001.wav,A
MSP-PODCAST_2422_0069.wav,A
MSP-PODCAST_2422_0071.wav,A
MSP-PODCAST_2422_0072.wav,X
MSP-PODCAST_2422_0075.wav,A
MSP-PODCAST_2422_0077.wav,X
MSP-PODCAST_2422_0078.wav,X
MSP-PODCAST_2422_0079.wav,C
MSP-PODCAST_2422_0081.wav,X
MSP-PODCAST_2422_0083.wav,H
MSP-PODCAST_2422_0084.wav,A
MSP-PODCAST_2422_0085.wav,A
MSP-PODCAST_2422_0086.wav,C
MSP-PODCAST_2422_0087.wav,A
MSP-PODCAST_2422_0090.wav,X
MSP-PODCAST_2422_0092.wav,H
MSP-PODCAST_2422_0094.wav,N
MSP-PODCAST_2422_0097.wav,N
MSP-PODCAST_2422_0098.wav,X
MSP-PODCAST_2422_0100.wav,H
MSP-PODCAST_2422_0102.wav,A
MSP-PODCAST_2422_0103.wav,X
MSP-PODCAST_2422_0104.wav,C
MSP-PODCAST_2422_0105.wav,A
MSP-PODCAST_2422_0106.wav,X
MSP-PODCAST_2422_0107_0002.wav,C
MSP-PODCAST_2422_0108.wav,A
MSP-PODCAST_2422_0109.wav,X
MSP-PODCAST_2422_0110_0000.wav,N
MSP-PODCAST_2422_0111.wav,A
MSP-PODCAST_2422_0112.wav,X
MSP-PODCAST_2422_0115.wav,X
MSP-PODCAST_2422_0116.wav,A
MSP-PODCAST_2422_0117.wav,X
MSP-PODCAST_2422_0118.wav,A
MSP-PODCAST_2422_0119.wav,A
MSP-PODCAST_2422_0120.wav,X
MSP-PODCAST_2422_0125.wav,H
MSP-PODCAST_2422_0127.wav,N
MSP-PODCAST_2422_0128.wav,A
MSP-PODCAST_2422_0130.wav,A
MSP-PODCAST_2422_0131.wav,X
MSP-PODCAST_2422_0133.wav,A
MSP-PODCAST_2422_0134.wav,X
MSP-PODCAST_2422_0135.wav,N
MSP-PODCAST_2422_0136.wav,C
MSP-PODCAST_2422_0137.wav,U
MSP-PODCAST_2422_0138.wav,X
MSP-PODCAST_2422_0139.wav,N
MSP-PODCAST_2422_0141.wav,A
MSP-PODCAST_2422_0142.wav,A
MSP-PODCAST_2422_0143.wav,A
MSP-PODCAST_2422_0144.wav,N
MSP-PODCAST_2422_0145.wav,C
MSP-PODCAST_2422_0146.wav,C
MSP-PODCAST_2422_0147.wav,X
MSP-PODCAST_2422_0148.wav,A
MSP-PODCAST_2422_0149.wav,A
MSP-PODCAST_2422_0151.wav,X
MSP-PODCAST_2422_0153.wav,X
MSP-PODCAST_2422_0154.wav,H
MSP-PODCAST_2422_0155.wav,X
MSP-PODCAST_2422_0156.wav,N
MSP-PODCAST_2422_0160.wav,U
MSP-PODCAST_2422_0162.wav,H
MSP-PODCAST_2422_0164_0003.wav,C
MSP-PODCAST_2422_0165.wav,N
MSP-PODCAST_2422_0166.wav,C
MSP-PODCAST_2422_0167.wav,A
MSP-PODCAST_2422_0169.wav,A
MSP-PODCAST_2422_0170.wav,X
MSP-PODCAST_2422_0171.wav,X
MSP-PODCAST_2422_0172.wav,C
MSP-PODCAST_2422_0173.wav,N
MSP-PODCAST_2422_0176.wav,A
MSP-PODCAST_2422_0177.wav,N
MSP-PODCAST_2422_0178.wav,C
MSP-PODCAST_2422_0179.wav,C
MSP-PODCAST_2422_0180.wav,N
MSP-PODCAST_2422_0181.wav,C
MSP-PODCAST_2422_0183.wav,H
MSP-PODCAST_2422_0184.wav,N
MSP-PODCAST_2422_0185.wav,A
MSP-PODCAST_2422_0186.wav,C
MSP-PODCAST_2422_0190.wav,X
MSP-PODCAST_2422_0192.wav,C
MSP-PODCAST_2422_0193.wav,X
MSP-PODCAST_2422_0195.wav,X
MSP-PODCAST_2422_0198.wav,N
MSP-PODCAST_2422_0199.wav,X
MSP-PODCAST_2422_0200.wav,N
MSP-PODCAST_2422_0201.wav,X
MSP-PODCAST_2422_0202.wav,X
MSP-PODCAST_2422_0203.wav,X
MSP-PODCAST_2422_0204.wav,A
MSP-PODCAST_2422_0205.wav,X
MSP-PODCAST_2422_0206.wav,A
MSP-PODCAST_2422_0209.wav,C
MSP-PODCAST_2422_0211.wav,X
MSP-PODCAST_2422_0213.wav,D
MSP-PODCAST_2422_0214.wav,X
MSP-PODCAST_2422_0215.wav,N
MSP-PODCAST_2422_0216.wav,N
MSP-PODCAST_2422_0217.wav,C
MSP-PODCAST_2422_0218.wav,N
MSP-PODCAST_2422_0219.wav,X
MSP-PODCAST_2422_0220.wav,X
MSP-PODCAST_2422_0221.wav,H
MSP-PODCAST_2422_0222.wav,H
MSP-PODCAST_2422_0223.wav,N
MSP-PODCAST_2422_0224.wav,S
MSP-PODCAST_2422_0225.wav,A
MSP-PODCAST_2422_0226.wav,A
MSP-PODCAST_2422_0227.wav,A
MSP-PODCAST_2422_0230.wav,S
MSP-PODCAST_2422_0232.wav,H
MSP-PODCAST_2422_0240.wav,S
MSP-PODCAST_2422_0241.wav,N
MSP-PODCAST_2422_0245_0001.wav,X
MSP-PODCAST_2422_0246.wav,N
MSP-PODCAST_2422_0247.wav,X
MSP-PODCAST_2422_0351.wav,X
MSP-PODCAST_2422_0360.wav,C
MSP-PODCAST_2422_0365.wav,H
MSP-PODCAST_2422_0366.wav,X
MSP-PODCAST_2422_0367.wav,N
MSP-PODCAST_2422_0368_0002.wav,C
MSP-PODCAST_2422_0412.wav,N
MSP-PODCAST_2422_0413_0000.wav,S
MSP-PODCAST_2422_0413_0002.wav,A
MSP-PODCAST_2422_0414.wav,C
MSP-PODCAST_2422_0415.wav,X
MSP-PODCAST_2422_0416.wav,A
MSP-PODCAST_2422_0419.wav,A
MSP-PODCAST_2422_0436.wav,X
MSP-PODCAST_2422_0438.wav,A
MSP-PODCAST_2422_0440_0000.wav,X
MSP-PODCAST_2422_0441.wav,S
MSP-PODCAST_2422_0442.wav,H
MSP-PODCAST_2422_0444.wav,C
MSP-PODCAST_2422_0466.wav,C
MSP-PODCAST_2422_0502.wav,H
MSP-PODCAST_2422_0503.wav,N
MSP-PODCAST_2422_0504.wav,U
MSP-PODCAST_2422_0512.wav,U
MSP-PODCAST_2422_0528.wav,N
MSP-PODCAST_2422_0543.wav,C
MSP-PODCAST_2422_0574.wav,X
MSP-PODCAST_2422_0575.wav,H
MSP-PODCAST_2422_0577.wav,H
MSP-PODCAST_2422_0596.wav,C
MSP-PODCAST_2422_0597.wav,H
MSP-PODCAST_2422_0601.wav,N
MSP-PODCAST_2422_0603.wav,N
MSP-PODCAST_2422_0604.wav,A
MSP-PODCAST_2422_0606.wav,X
MSP-PODCAST_2422_0607.wav,A
MSP-PODCAST_2422_0608.wav,X
MSP-PODCAST_2422_0611.wav,C
MSP-PODCAST_2422_0613.wav,X
MSP-PODCAST_2422_0614.wav,C
MSP-PODCAST_2422_0615.wav,A
MSP-PODCAST_2422_0616.wav,C
MSP-PODCAST_2422_0618.wav,X
MSP-PODCAST_2422_0619.wav,N
MSP-PODCAST_2422_0620.wav,A
MSP-PODCAST_2422_0621.wav,X
MSP-PODCAST_2422_0622.wav,X
MSP-PODCAST_2422_0624.wav,D
MSP-PODCAST_2422_0625.wav,D
MSP-PODCAST_2422_0626.wav,H
MSP-PODCAST_2422_0627.wav,A
MSP-PODCAST_2422_0629.wav,X
MSP-PODCAST_2422_0631.wav,X
MSP-PODCAST_2422_0632.wav,X
MSP-PODCAST_2422_0633.wav,H
MSP-PODCAST_2422_0634.wav,A
MSP-PODCAST_2422_0635.wav,X
MSP-PODCAST_2422_0636.wav,N
MSP-PODCAST_2422_0637.wav,N
MSP-PODCAST_2422_0639.wav,X
MSP-PODCAST_2422_0640.wav,C
MSP-PODCAST_2422_0641.wav,C
MSP-PODCAST_2422_0643.wav,N
MSP-PODCAST_2422_0644.wav,C
MSP-PODCAST_2422_0645.wav,C
MSP-PODCAST_2422_0646.wav,N
MSP-PODCAST_2422_0647.wav,X
MSP-PODCAST_2422_0648.wav,N
MSP-PODCAST_2422_0649.wav,A
MSP-PODCAST_2422_0650.wav,X
MSP-PODCAST_2422_0651.wav,X
MSP-PODCAST_2422_0653.wav,X
MSP-PODCAST_2422_0654.wav,F
MSP-PODCAST_2422_0655.wav,A
MSP-PODCAST_2422_0656.wav,F
MSP-PODCAST_2422_0657.wav,C
MSP-PODCAST_2422_0658.wav,C
MSP-PODCAST_2422_0659.wav,C
MSP-PODCAST_2422_0660.wav,X
MSP-PODCAST_2422_0662.wav,X
MSP-PODCAST_2422_0663.wav,A
MSP-PODCAST_2422_0664.wav,C
MSP-PODCAST_2422_0665.wav,X
MSP-PODCAST_2422_0667.wav,H
MSP-PODCAST_2422_0671.wav,N
MSP-PODCAST_2422_0672.wav,N
MSP-PODCAST_2422_0679.wav,X
MSP-PODCAST_2422_0681.wav,C
MSP-PODCAST_2422_0682.wav,X
MSP-PODCAST_2422_0683.wav,X
MSP-PODCAST_2422_0684.wav,N
MSP-PODCAST_2422_0685.wav,A
MSP-PODCAST_2422_0686.wav,X
MSP-PODCAST_2422_0689.wav,A
MSP-PODCAST_2422_0690.wav,A
MSP-PODCAST_2422_0691.wav,X
MSP-PODCAST_2422_0692.wav,X
MSP-PODCAST_2422_0693.wav,N
MSP-PODCAST_2422_0694.wav,A
MSP-PODCAST_2422_0695.wav,X
MSP-PODCAST_2422_0696.wav,N
MSP-PODCAST_2422_0699.wav,N
MSP-PODCAST_2422_0700.wav,X
MSP-PODCAST_2422_0701.wav,C
MSP-PODCAST_2422_0702.wav,N
MSP-PODCAST_2422_0703.wav,N
MSP-PODCAST_2422_0705.wav,X
MSP-PODCAST_2422_0707.wav,C
MSP-PODCAST_2422_0708.wav,X
MSP-PODCAST_2422_0709.wav,X
MSP-PODCAST_2422_0710.wav,X
MSP-PODCAST_2422_0711.wav,X
MSP-PODCAST_2422_0712.wav,H
MSP-PODCAST_2422_0713.wav,H
MSP-PODCAST_2422_0714.wav,X
MSP-PODCAST_2422_0715_0000.wav,A
MSP-PODCAST_2422_0716.wav,X
MSP-PODCAST_2422_0717.wav,X
MSP-PODCAST_2422_0718_0000.wav,A
MSP-PODCAST_2422_0720.wav,C
MSP-PODCAST_2422_0721.wav,X
MSP-PODCAST_2422_0722.wav,A
MSP-PODCAST_2422_0723.wav,C
MSP-PODCAST_2422_0724.wav,N
MSP-PODCAST_2422_0726.wav,N
MSP-PODCAST_2422_0729.wav,N
MSP-PODCAST_2422_0730.wav,X
MSP-PODCAST_2422_0731.wav,H
MSP-PODCAST_2422_0732.wav,X
MSP-PODCAST_2422_0735.wav,C
MSP-PODCAST_2422_0736.wav,X
MSP-PODCAST_2422_0739.wav,C
MSP-PODCAST_2422_0740.wav,X
MSP-PODCAST_2422_0741.wav,X
MSP-PODCAST_2422_0742.wav,X
MSP-PODCAST_2422_0743.wav,C
MSP-PODCAST_2422_0744.wav,N
MSP-PODCAST_2422_0746.wav,N
MSP-PODCAST_2422_0748.wav,X
MSP-PODCAST_2422_0750.wav,C
MSP-PODCAST_2422_0752.wav,H
MSP-PODCAST_2422_0753.wav,N
MSP-PODCAST_2422_0754.wav,C
